frame.time,ip.src_host,ip.dst_host,arp.dst.proto_ipv4,arp.opcode,arp.hw.size,arp.src.proto_ipv4,icmp.checksum,icmp.seq_le,icmp.transmit_timestamp,icmp.unused,http.file_data,http.content_length,http.request.uri.query,http.request.method,http.referer,http.request.full_uri,http.request.version,http.response,http.tls_port,tcp.ack,tcp.ack_raw,tcp.checksum,tcp.connection.fin,tcp.connection.rst,tcp.connection.syn,tcp.connection.synack,tcp.dstport,tcp.flags,tcp.flags.ack,tcp.len,tcp.options,tcp.payload,tcp.seq,tcp.srcport,udp.port,udp.stream,udp.time_delta,dns.qry.name,dns.qry.name.len,dns.qry.qu,dns.qry.type,dns.retransmission,dns.retransmit_request,dns.retransmit_request_in,mqtt.conack.flags,mqtt.conflag.cleansess,mqtt.conflags,mqtt.hdrflags,mqtt.len,mqtt.msg_decoded_as,mqtt.msg,mqtt.msgtype,mqtt.proto_len,mqtt.protoname,mqtt.topic,mqtt.topic_len,mqtt.ver,mbtcp.len,mbtcp.trans_id,mbtcp.unit_id,Attack_label,Attack_type
 2021 23:23:01.111655000 ,117.189.152.21,192.168.0.128,0,0.0,0.0,0,31118.0,27191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_ICMP
185.24.38.197,192.168.0.128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45601.0,0.0,788353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_UDP
 2021 20:42:41.523239000 ,192.168.0.101,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2643131333.0,33114.0,0.0,0.0,0.0,0.0,1883.0,16.0,1.0,0.0,0,0,59.0,52089.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 18:01:58.844286000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187825.0,2578489708.0,50472.0,0.0,0.0,0.0,0.0,56322.0,16.0,1.0,0.0,0101080a3d5c49ae2af23ada,0,1.0,4321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Backdoor
 2021 19:25:44.205993000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,method=open+service%3a3%2e0%2e2%2e1105&service%5fname=%2f,57.0,HomeDir=http://cirt.net/rfiinc.txt?,GET,0,http://192.168.0.128/DVWA/dp_logs.php?HomeDir=http://cirt.net/rfiinc.txt?,HTTP/1.1,0.0,0.0,27722.0,1497024294.0,57785.0,0.0,0.0,0.0,0.0,80.0,24.0,1.0,311.0,0101080a3fb72bea49385a27,474554202f445657412f64705f6c6f67732e7068703f486f6d654469723d687474703a2f2f636972742e6e65742f726669696e632e7478743f20485454502f312e310d0a436f6e74656e742d4c656e6774683a2035370d0a436f6e6e656374696f6e3a204b6565702d416c6976650d0a557365722d4167656e743a204d6f7a696c6c612f352e303020284e696b746f2f322e312e3629202845766173696f6e733a4e6f6e65292028546573743a303034363634290d0a486f73743a203139322e3136382e302e3132380d0a436f6e74656e742d547970653a206170706c69636174696f6e2f782d7777772d666f726d2d75726c656e636f6465640d0a0d0a6d6574686f643d6f70656e2b736572766963652533613325326530253265322532653131303526736572766963652535666e616d653d253266,18668.0,48794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vulnerability_scanner
 2021 16:10:03.452873000 ,0,0,192.168.0.128,1.0,6.0,192.168.0.170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Ransomware
 2021 17:06:31.683891000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930886401.0,930886401.0,23018.0,0.0,0.0,1.0,0.0,80.0,2.0,0.0,0.0,0.0,0.0,0.0,5165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Port_Scanning
 2021 23:18:32.130944000 ,192.168.0.128,33.238.248.239,0,0.0,0.0,0,62007.0,49350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_ICMP
 2021 23:17:52.839486000 ,26.183.167.163,192.168.0.128,0,0.0,0.0,0,39360.0,14359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_ICMP
 2021 00:10:18.278737000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1126481.0,2399040873.0,23308.0,0.0,0.0,0.0,0.0,47924.0,16.0,1.0,0.0,0101080a8ed3b385c5f6973c,0,1.0,4321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Ransomware
 2021 18:03:19.269082000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1453306566.0,60999.0,0.0,0.0,0.0,0.0,4321.0,24.0,1.0,304.0,0101080a2af375163d5d8218,07288d81cdeec58db3f1c7c787720e411e2690f507288d8007288c9907288d818f503731c919375074db7ea2881535d23ccab5835431b3f61a68bddf0f7d896f470e537008e936d62e8d4c0c23abe93371baedaa51c881d08a05bcbe0e04f57473b8474f7dd44152a203c8e5f7ef0d750a5653b03fc3716f09bef766a610542d1faa23e4b407b39e8bae93435a4547c0aafc8dfb9456b1c02c566824972c26b3f0dccb362078177b764719ec21c4e21db4d2312f7fae600bcb2cfb2c856fee8be8b716f28572015942bc965bb6434db1e2b474a282ffd297148b1bd7b8e7e9f97be3f0f8c0efcb79ff85e942e0f7835490bc473f38f38587e460a49f46046666cbfc144bcfc05ec60e31dfd95a79517f4af9c3f6b9f844b322d23f4808c839754c0e763620320dac8134500fb5008706,252449.0,56322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Backdoor
57.48.124.184,192.168.0.128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32470.0,0.0,1560101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_UDP
 2021 23:19:07.423602000 ,253.213.129.156,192.168.0.128,0,0.0,0.0,0,63929.0,16055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_ICMP
 2021 23:24:02.437843000 ,35.171.143.221,192.168.0.128,0,0.0,0.0,0,48255.0,30964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_ICMP
 2021 19:33:08.114164000 ,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327458.0,2371952139.0,14423.0,0.0,0.0,0.0,0.0,60944.0,24.0,1.0,544.0,0,4e506cdaf1e6d86335ea570ea934e0d8b0bf06bb41f9aaac4ae5a84ac3bf4148835f592d5337c6035c7214cdcb166cc845d6a2b44fba2006b9030109df1310d329ad42d09fc04d945ef7a9b2c70c43f7336ab6117547070d236558a25ac70f94fba50d01984376af48db0e86c82d99a68bf5ec36703846e86babb5b969ace59bd62e312d7bc87d15243d5549f7b0fd21e9d09e3d46af6824aa399e3cfcf97de00983fba7ab39856c9f756552f219a41607449748b4c811c856a68c2be8bfb73e509e4c86471d1ec00962aac8e7d965a9925a8619e9ae2b1e53b9c49308f702360f0c5ab94bd2e1714e7e51740f35e416d8aa04438ae484d3d71f9de364b9f86a692dc5c8eee12f91b97b18cd0753ebac877cdc7aeff98cd69082170c4052ce14a009c1fa55ad7265b72bb767a3fa032d55138529a1fecf4472097624e903ec5c83f9292bf82130aa36318db4f2a8560855397728f853475b7b74fa8aca06cc5531744f99e23ef01af767c7e7ed9946f0b1b20ef66a5b427d561d6d9b771d8ee763ad336f48a35500ef9fe060bbc1b6a56e0c6e466b21fc357ee848030ae6a4714a0eeea235f77897ebdc6d472cf2469f0ecc3276b9a1f4ef55862a6c196831466062e5ad6838debe7fdf4d96c105a7617234a8e259975a431bc08ab53c171e99cf77d5f7d3bab09b54fc77fea9386ec4fdce143b2ec021ffeac22843b5704ae299a5c3cb256ddc155f47f12e48f9d93e99d2eb1b5c15bc5b2a85fbeceea113a5,86504021.0,5900.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 20:49:36.680167000 ,192.168.0.128,192.168.0.101,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,878087815.0,14740.0,0.0,0.0,0.0,0.0,52569.0,16.0,1.0,0.0,0,0,5.0,1883.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 22:10:53.689324000 ,192.168.0.128,192.168.0.101,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60901.0,0.0,1.0,0.0,0.0,52130.0,4.0,0.0,0.0,0,0,6.0,1883.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 19:52:25.278164000 ,192.168.0.128,224.0.0.251,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,XSS
 2021 22:21:54.109618000 ,192.168.0.101,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,722199805.0,33375.0,0.0,0.0,0.0,0.0,1883.0,24.0,1.0,41.0,0,3027001854656d70657261747572655f616e645f48756d696469747932342e34312037352e39340d0a,15.0,52869.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,39.0,0.0,32342e34312037352e39340d0a,3.0,0.0,0,Temperature_and_Humidity,24.0,0.0,0.0,0.0,0.0,0,Normal
 2021 22:18:56.296108000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1240142905.0,53465.0,0.0,1.0,0.0,0.0,65111.0,20.0,1.0,0.0,0.0,0.0,1.0,65535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Fingerprinting
 2021 17:00:30.061853000 ,192.168.0.128,192.168.0.101,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22665.0,0.0,1.0,0.0,0.0,65425.0,4.0,0.0,0.0,0,0,6.0,1883.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 18:24:59.766490000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,2.0,3078718980.0,6230.0,0.0,0.0,0.0,0.0,50388.0,16.0,1.0,0.0,0101080a7b235c7ce7ae6bf6,0,2.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Password
 2021 11:37:49.960196000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,963.0,1732608838.0,42259.0,0.0,0.0,0.0,0.0,35118.0,16.0,1.0,0.0,0101080a1dd703d50aa6a320,0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_HTTP
 2021 18:37:40.253929000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013089.0,2580314972.0,36841.0,0.0,0.0,0.0,0.0,56322.0,16.0,1.0,0.0,0101080a3d7cf7bc2b12e7be,0,1.0,4321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Backdoor
 2021 23:09:39.256632000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,150.0,1203310789.0,18548.0,1.0,0.0,0.0,0.0,80.0,17.0,1.0,0.0,0101080a40842da74a055812,0,108.0,59400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Uploading
 2021 11:39:01.945888000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,674164163.0,12311.0,0.0,0.0,0.0,0.0,80.0,24.0,1.0,22.0,0101080a0aa7bc681dd8115d,582d586435775138573a204c346a7641704a41670d0a,319.0,48294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_HTTP
 2021 23:09:27.438610000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,108.0,2725294483.0,9831.0,0.0,0.0,0.0,0.0,59090.0,16.0,1.0,0.0,0101080a4a0529ed4083ff8b,0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Uploading
 2021 22:04:04.356307000 ,192.168.0.128,192.168.0.101,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1833720386.0,61207.0,0.0,0.0,0.0,1.0,51700.0,18.0,1.0,0.0,020405b40101040201030307,0,0.0,1883.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 19:36:05.025748000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,method=open+service%3a3%2e0%2e2%2e1105&service%5fname=%2f,57.0,absolute_path=http://cirt.net/rfiinc.txt??,GET,0,http://192.168.0.128/DVWA/modules/calendar/mod_calendar.php?absolute_path=http://cirt.net/rfiinc.txt??,HTTP/1.1,0.0,0.0,42077.0,4005375474.0,16833.0,0.0,0.0,0.0,0.0,80.0,24.0,1.0,340.0,0101080a3fc0a7234941d33a,474554202f445657412f6d6f64756c65732f63616c656e6461722f6d6f645f63616c656e6461722e7068703f6162736f6c7574655f706174683d687474703a2f2f636972742e6e65742f726669696e632e7478743f3f20485454502f312e310d0a436f6e74656e742d547970653a206170706c69636174696f6e2f782d7777772d666f726d2d75726c656e636f6465640d0a557365722d4167656e743a204d6f7a696c6c612f352e303020284e696b746f2f322e312e3629202845766173696f6e733a4e6f6e65292028546573743a303035333933290d0a486f73743a203139322e3136382e302e3132380d0a436f6e6e656374696f6e3a204b6565702d416c6976650d0a436f6e74656e742d4c656e6774683a2035370d0a0d0a6d6574686f643d6f70656e2b736572766963652533613325326530253265322532653131303526736572766963652535666e616d653d253266,28154.0,49994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vulnerability_scanner
 2021 22:58:45.450541000 ,192.168.0.128,192.168.0.101,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,546394720.0,60091.0,0.0,0.0,0.0,0.0,61171.0,24.0,1.0,4.0,0,20020000,1.0,1883.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0x00000000,0.0,0.0,32.0,2.0,0.0,0,2.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
192.168.0.128,212.89.44.61,212.89.44.61,192.168.0.128,0.0,0.0,0.0,0.0,48853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3587.0,0.0,2083006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_UDP
 2021 11:35:35.043917000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,4194610145.0,15841.0,0.0,0.0,0.0,0.0,80.0,24.0,1.0,29.0,0101080a0aa493c31dd4e927,582d435849716247353953785a58426f5976574176724d6f3a20440d0a,12.0,55736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_HTTP
 2021 21:36:02.445680000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,1.0,0.0,350.0,4031598032.0,42001.0,0.0,0.0,0.0,0.0,38168.0,24.0,1.0,477.0,0101080a9eaca5779b1f12b9,485454502f312e312033303220466f756e640d0a446174653a204d6f6e2c203239204e6f7620323032312032303a33363a303220474d540d0a5365727665723a204170616368652f322e342e33382028526173706269616e290d0a5365742d436f6f6b69653a205048505345535349443d356168756765336b656c646239766a6d7470613932657032396e3b20706174683d2f0d0a457870697265733a205468752c203139204e6f7620313938312030383a35323a303020474d540d0a43616368652d436f6e74726f6c3a206e6f2d73746f72652c206e6f2d63616368652c206d7573742d726576616c69646174650d0a507261676d613a206e6f2d63616368650d0a5365742d436f6f6b69653a205048505345535349443d356168756765336b656c646239766a6d7470613932657032396e3b20706174683d2f3b20487474704f6e6c790d0a5365742d436f6f6b69653a2073656375726974793d696d706f737369626c653b20487474704f6e6c790d0a4c6f636174696f6e3a202e2e2f2e2e2f6c6f67696e2e7068700d0a436f6e74656e742d4c656e6774683a20300d0a436f6e6e656374696f6e3a20636c6f73650d0a436f6e74656e742d547970653a20746578742f68746d6c3b20636861727365743d5554462d380d0a0d0a,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,SQL_injection
 2021 19:30:18.154500000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,488.0,2860789495.0,52723.0,0.0,0.0,0.0,0.0,80.0,16.0,1.0,0.0,0101080a3fbb5b9b493c8840,0,398.0,49136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vulnerability_scanner
 2021 17:12:31.813086000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,1.0,3743689098.0,7147.0,0.0,0.0,0.0,0.0,80.0,16.0,1.0,0.0,0101080ae76c0fe07ae10420,0,1.0,53690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Password
 2021 21:41:05.193564000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,478.0,3700994588.0,23377.0,0.0,0.0,0.0,0.0,80.0,16.0,1.0,0.0,0101080a9b23b13f9eb14407,0,419.0,42830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,SQL_injection
 2021 18:08:33.475340000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1453306566.0,12269.0,0.0,0.0,0.0,0.0,4321.0,24.0,1.0,304.0,0101080a2af840743d624e76,adfcd5e0673a9dec19259fa62da65620b4f2c894adfcd5e1adfcd4f8adfcd5e08d8e9800ad018cf820649aed9d4cdd2639e3a92cc9723224d63584b353e260fa92f5c991675ec79b6da70c39463ced20afd8913d3ca27da1d3fe439aa2279130e38e20ff0bab1df98898fb24e74164ccdad3948d527a89152b7c5a37c1597a34fd1b9c8b05110a5c58edb7a9b916e5d9b25014ee71f29cfb099cd6c88037b77b4d8f056b0cfa990607cfdce2428119e01137a11f27eccd95f64e6d913efd98b6ab847f981c99be3aaeb94b9fe9e792f0d84fd06c61db303fc590c8438fed600289fa8cfa4b43fcb12461faa3342714034da5db13054b84c0cd298a921a108b271623ff32ecf7a69afa2344158fc5072c7fa5ed985190eb69073475275021de93b6bf0f595fb6ed4d88a08fcbfcf89e81,519505.0,56322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Backdoor
 2021 23:16:47.028697000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,39429.0,0.0,0.0,1.0,0.0,3333.0,2.0,0.0,0.0,020405b40402080a4a0bdf130000000001030307,0,0.0,56440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Uploading
